name,num,s1,s2,s3,r1,r2,r3,t1,t2,t3,t4,t5,t6
cemiyyet,29,0.52,0.97,0.97,0.33,0.42,0.38,0.000676155,0.000556231,0.000513077,0.003618956,0.00227809,0.000731707
cemiyyet,29,0.53,0.99,0.97,0.42,0.4,0.45,0.000779867,0.00044179,0.000441074,0.001208067,0.002837181,0.001483917
cemiyyet,30,0.99,0.97,0.96,0.48,0.47,0.39,0.001242161,0.00105381,0.001102924,0.006477118,0.008694172,0.003220081
cemiyyet,30,0.99,0.97,0.96,0.49,0.43,0.35,0.00108695,0.001057863,0.001196146,0.007450819,0.004409075,0.002148867
cemiyyet,30,0.97,0.97,0.98,0.51,0.32,0.34,0.001168013,0.001228809,0.001109838,0.006124973,0.002166033,0.002212048
cemiyyet,30,0.96,0.96,0.98,0.42,0.35,0.37,0.001106262,0.001196861,0.001089096,0.002046108,0.002325058,0.003142118
cemiyyet,31,1,0.78,1,0.37,0.33,0.3,0.007283211,0.036239147,0.006257057,0.019556999,0.004881859,0.006062031
cemiyyet,31,1,0.78,1,0.31,0.24,0.16,0.004258871,0.039120197,0.00449729,0.016339064,0.020156145,0.003978014
cemiyyet,31,0.78,0.78,0.87,0.51,0.31,0.33,0.032992125,0.031919241,0.008187771,0.006746769,0.008002996,0.009499788
cemiyyet,31,1,1,0.87,0.25,0.28,0.32,0.003002882,0.002585173,0.007983923,0.001824141,0.002144814,0.002932072
cemiyyet,32,0.57,0.55,0.99,0.44,0.25,0.38,0.001821995,0.001701117,0.000404119,0.0025599,0.006147861,0.000838995
cemiyyet,32,0.57,0.53,0.54,0.44,0.28,0.47,0.001779795,0.002439022,0.001426935,0.001260042,0.00754714,0.002173901
cemiyyet,32,0.55,0.53,0.51,0.37,0.44,0.35,0.001740932,0.002389908,0.001571178,0.001353979,0.001959085,0.001168013
cemiyyet,32,0.99,0.54,0.51,0.47,0.4,0.42,0.000512123,0.001488209,0.001471043,0.001395941,0.002126217,0.001612902
cemiyyet,33,0.55,0.58,0.57,0.43,0.47,0.45,0.00074482,0.000594854,0.000635147,0.000951052,0.000772238,0.000476122
cemiyyet,33,0.55,0.63,0.56,0.37,0.41,0.48,0.000735998,0.000851154,0.000962973,0.001029015,0.001156092,0.002090931
cemiyyet,33,0.58,0.63,0.64,0.47,0.19,0.43,0.00062108,0.000883102,0.000733137,0.00117898,0.004869699,0.001469851
cemiyyet,33,0.57,0.56,0.64,0.49,0.4,0.45,0.0007658,0.00094676,0.000709772,0.001260996,0.00116396,0.001172304
cemiyyet,34,0.57,0.49,0.54,0.46,0.35,0.44,0.001826763,0.000806093,0.001346827,0.001086235,0.00148797,0.000895977
cemiyyet,34,0.57,0.54,0.66,0.37,0.31,0.3,0.002206802,0.002303839,0.006111145,0.002092123,0.003279686,0.002817869
cemiyyet,34,0.49,0.54,0.57,0.43,0.31,0.45,0.000823021,0.002168894,0.001894236,0.001658916,0.002874136,0.001278877
cemiyyet,34,0.54,0.66,0.57,0.51,0.45,0.39,0.001446962,0.006561995,0.001646042,0.009850979,0.00625205,0.003371716
cemiyyet,35,0.57,0.53,0.49,0.34,0.47,0.29,0.009979248,0.007589102,0.004978895,0.003035069,0.006500959,0.002607822
cemiyyet,35,0.57,0.54,0.49,0.34,0.41,0.28,0.008954048,0.006533146,0.00454998,0.002713919,0.005338907,0.002263069
cemiyyet,35,0.53,0.54,0.59,0.43,0.46,0.33,0.006921053,0.006635904,0.00304389,0.005234003,0.002473354,0.001484871
cemiyyet,35,0.49,0.49,0.59,0.44,0.42,0.4,0.004646301,0.004406929,0.003098011,0.004786015,0.001793146,0.00183177
cemiyyet,36,0.77,0.58,0.61,0.44,0.36,0.4,0.001110077,0.001083851,0.001630783,0.001829147,0.001199007,0.001934052
cemiyyet,36,0.77,0.56,0.57,0.47,0.48,0.38,0.001308918,0.001409769,0.001850128,0.002490044,0.003486872,0.001004934
