name,num,s1,s2,s3,r1,r2,r3,t1,t2,t3,t4,t5,t6
cemiyyet,13,0.845679797,0.8009134,0.817020084,0.744302656,0.635233355,0.759215123,0.008662939,0.00693202,0.00679183,0.007590771,0.008244991,0.006005049
cemiyyet,13,0.845679797,0.798940493,0.816776151,0.629462538,0.616753793,0.61019381,0.007147789,0.006813288,0.007968187,0.003356218,0.008999109,0.003568172
cemiyyet,13,0.8009134,0.798940493,0.814110193,0.545991101,0.592099152,0.626160882,0.006617785,0.006688118,0.007200003,0.015389919,0.010757208,0.003454924
cemiyyet,13,0.817020084,0.816776151,0.814110193,0.658820637,0.722593233,0.631738914,0.00685215,0.007487059,0.007505894,0.009410143,0.00631094,0.003874063
cemiyyet,14,0.834742753,0.606111417,0.770280988,0.55429004,0.654700564,0.61666316,0.019750118,0.006006002,0.01649785,0.00529623,0.008890867,0.007916212
cemiyyet,14,0.834742753,0.610353533,0.780863807,0.698652615,0.618657054,0.597108355,0.018790245,0.005970955,0.011724949,0.010084867,0.007922888,0.009095192
cemiyyet,14,0.606111417,0.610353533,0.63322659,0.522540867,0.564208849,0.731216619,0.028782129,0.010190964,0.006278276,0.012597084,0.006590128,0.003589869
cemiyyet,14,0.770280988,0.780863807,0.63322659,0.647824817,0.656130818,0.50322586,0.012094975,0.012545109,0.005338907,0.007020235,0.006939888,0.002488852
cemiyyet,15,0.800287568,0.806290061,0.803799107,0.714269374,0.758840694,0.684830156,0.006238937,0.007881165,0.005412102,0.006121874,0.005876064,0.003818035
cemiyyet,15,0.800287568,0.80267589,0.833517648,0.674410187,0.716825593,0.71191022,0.005691767,0.005809069,0.005668879,0.005398035,0.004350901,0.00454998
cemiyyet,15,0.806290061,0.80267589,0.823947614,0.718858937,0.762892116,0.626867994,0.005689144,0.00571394,0.007210016,0.007249832,0.005740881,0.003768921
cemiyyet,15,0.803799107,0.833517648,0.823947614,0.689690612,0.64204556,0.685487383,0.005794048,0.006454945,0.005980253,0.005591631,0.007136822,0.004339933
cemiyyet,16,0.79265144,0.786804852,0.792922792,0.57818094,0.655087987,0.546125981,0.016801834,0.015442848,0.016796827,0.005850077,0.012345076,0.005124807
cemiyyet,16,0.79265144,0.830804087,0.915618257,0.762931259,0.694720157,0.525196496,0.020728827,0.025060177,0.024309158,0.016551971,0.010442972,0.00389719
cemiyyet,16,0.786804852,0.830804087,0.835406329,0.740005735,0.568533706,0.56783862,0.015768051,0.017812967,0.019901037,0.013373137,0.005889893,0.006827116
cemiyyet,16,0.792922792,0.915618257,0.835406329,0.620229311,0.753282905,0.541640888,0.022767782,0.017971992,0.019059181,0.021910906,0.018542051,0.005674601
cemiyyet,17,0.651525949,0.648731108,0.747854098,0.647707313,0.721140182,0.563468948,0.004974127,0.006657124,0.008620739,0.006191015,0.008902788,0.003701925
cemiyyet,17,0.651525949,0.811825997,0.685771886,0.716620468,0.636774166,0.70025015,0.007601023,0.004815817,0.00505209,0.006063223,0.005721807,0.003824949
cemiyyet,17,0.648731108,0.811825997,0.686765535,0.573389033,0.681952662,0.687912142,0.006010771,0.004079103,0.004766941,0.007812977,0.003166914,0.003056049
cemiyyet,17,0.747854098,0.685771886,0.686765535,0.705786266,0.738927783,0.654564387,0.010316133,0.004914999,0.004591942,0.006733894,0.00781703,0.004696131
cemiyyet,18,0.754594852,0.619733795,0.785814316,0.654297878,0.530417672,0.719647403,0.007715702,0.008485317,0.006977081,0.003603935,0.013936996,0.005120993
cemiyyet,18,0.754594852,0.664570541,0.773510208,0.572641878,0.690600067,0.671281205,0.006829977,0.010597706,0.00829196,0.013033867,0.009653091,0.009913683
cemiyyet,18,0.619733795,0.664570541,0.641672355,0.565500066,0.550165934,0.567806168,0.0082829,0.012092352,0.009380102,0.007174969,0.00508523,0.006891966
cemiyyet,18,0.785814316,0.773510208,0.641672355,0.691876555,0.753232564,0.620034663,0.006438971,0.007884026,0.009948254,0.00837779,0.0063622,0.003119946
cemiyyet,19,0.742674783,0.733518546,0.821901561,0.784519258,0.598417152,0.610901433,0.011350155,0.011409998,0.013391972,0.014090061,0.008027315,0.006791115
cemiyyet,19,0.742674783,0.825582888,0.756941386,0.727944686,0.704694694,0.643040419,0.014522791,0.013272047,0.01422596,0.017084837,0.008732796,0.006355286
cemiyyet,19,0.733518546,0.825582888,0.751226498,0.683519651,0.541357791,0.613167526,0.012980938,0.015064001,0.017780781,0.011505842,0.00513792,0.007468224
cemiyyet,19,0.821901561,0.756941386,0.751226498,0.666190862,0.564571005,0.559458972,0.022458792,0.017236948,0.010406971,0.006825924,0.004423857,0.004722357
cemiyyet,20,0.748424953,0.749480652,0.665425787,0.73653257,0.611799025,0.577147594,0.009271145,0.008351088,0.009268045,0.006776094,0.00405407,0.003409863
cemiyyet,20,0.748424953,0.82550117,0.724269896,0.744042589,0.747344051,0.595184305,0.009991884,0.011658907,0.012979031,0.011425734,0.010870934,0.005352974
cemiyyet,20,0.749480652,0.82550117,0.71927002,0.722445824,0.784581255,0.682347292,0.009708166,0.011528969,0.011707067,0.011042118,0.009830952,0.007776976
cemiyyet,20,0.665425787,0.724269896,0.71927002,0.726039866,0.592517691,0.520629392,0.009752035,0.013013124,0.011816025,0.012879133,0.007703781,0.004878044
cemiyyet,21,0.826911933,0.885094497,0.764089054,0.647057386,0.715405989,0.574180976,0.007931232,0.008152723,0.007910013,0.010072947,0.014095783,0.009245157
cemiyyet,21,0.826911933,0.81840308,0.775931904,0.707806324,0.524198975,0.603411826,0.009411097,0.009282827,0.014213085,0.005999804,0.019785881,0.004047155
cemiyyet,21,0.885094497,0.81840308,0.76929219,0.514151313,0.711041606,0.564250926,0.0078578,0.007880926,0.008319855,0.019739866,0.005450964,0.00387001
cemiyyet,21,0.764089054,0.775931904,0.76929219,0.746073705,0.699258208,0.524343394,0.008284092,0.008533955,0.007851124,0.009790182,0.010883808,0.004336834
cemiyyet,22,0.813819765,0.820394244,0.68283741,0.647627613,0.75018474,0.725667528,0.013851881,0.011646986,0.015527964,0.008503199,0.011723995,0.013840199
cemiyyet,22,0.813819765,0.824235203,0.682752618,0.653742142,0.768412928,0.559484219,0.01299262,0.018481016,0.022453785,0.008450031,0.013522863,0.004697084
cemiyyet,22,0.820394244,0.824235203,0.675118783,0.752678554,0.661650561,0.495007109,0.01305604,0.013844013,0.01781559,0.015185118,0.007035971,0.002948999
cemiyyet,22,0.68283741,0.682752618,0.675118783,0.644338399,0.610729509,0.500100131,0.019388914,0.018316984,0.018846035,0.015393972,0.046586037,0.006376982
cemiyyet,23,0.755100128,0.758300395,0.720764367,0.663112373,0.727952331,0.7289657,0.004523039,0.004564047,0.003807068,0.00618577,0.005304098,0.004085064
cemiyyet,23,0.755100128,0.751134674,0.738313995,0.581751453,0.639556485,0.650384803,0.004268169,0.004735947,0.003501654,0.006006002,0.004879236,0.002606869
cemiyyet,23,0.758300395,0.751134674,0.796317328,0.616023882,0.701087531,0.744790719,0.004235029,0.003832817,0.003910065,0.00515604,0.00434494,0.003679991
cemiyyet,23,0.720764367,0.738313995,0.796317328,0.758670913,0.759409886,0.690797667,0.004439116,0.003865957,0.003765106,0.003479242,0.00293684,0.003428698
cemiyyet,24,0.767593109,0.816017928,0.750499766,0.676420387,0.552596675,0.738409076,0.004395962,0.004207134,0.006164074,0.002848864,0.006571054,0.003744125
cemiyyet,24,0.767593109,0.766563535,0.815025207,0.60002916,0.612755209,0.674183675,0.004268169,0.004458904,0.00637269,0.007060051,0.006637096,0.007288218
cemiyyet,24,0.816017928,0.766563535,0.760702302,0.643599062,0.700835775,0.707377139,0.004171133,0.004307032,0.004451036,0.004912138,0.003853798,0.003519773
cemiyyet,24,0.750499766,0.815025207,0.760702302,0.580928521,0.754295227,0.616580231,0.00437808,0.005351067,0.013017654,0.010084867,0.007384062,0.004466772
cemiyyet,25,0.833496333,0.522102905,0.755756091,0.640333047,0.544471566,0.692839733,0.005533934,0.013894796,0.006155968,0.007522821,0.009662867,0.003355026
cemiyyet,25,0.833496333,0.520837746,0.759588609,0.543090583,0.608541965,0.709703326,0.006206989,0.009449005,0.003069878,0.005877972,0.005053759,0.004143953
cemiyyet,25,0.522102905,0.520837746,0.529459552,0.632423001,0.634647227,0.498898009,0.007907152,0.007929087,0.008764029,0.054736853,0.018223047,0.006008863
cemiyyet,25,0.755756091,0.759588609,0.529459552,0.727813137,0.585041167,0.708723497,0.002771854,0.002703667,0.007462263,0.003430843,0.005335808,0.003081799
cemiyyet,26,0.816111958,0.820789182,0.824317846,0.661923702,0.708858437,0.601204026,0.007152796,0.006900072,0.007341146,0.008241892,0.007552862,0.003143787
cemiyyet,26,0.816111958,0.832653658,0.818925686,0.64572418,0.633293069,0.676047568,0.007334948,0.007829905,0.006506205,0.008468151,0.009406805,0.004489899
cemiyyet,26,0.820789182,0.832653658,0.821605683,0.59163341,0.653254201,0.710899571,0.006752968,0.007031202,0.00704217,0.008918762,0.0077672,0.005027056
cemiyyet,26,0.824317846,0.818925686,0.821605683,0.708621277,0.598515451,0.734718953,0.00795579,0.006860971,0.0067451,0.004742146,0.008439064,0.006814003
cemiyyet,27,0.538321882,0.839684944,0.78601952,0.648060879,0.706271199,0.560802541,0.005171776,0.026751041,0.025615215,0.013246059,0.016113043,0.00776124
cemiyyet,27,0.538321882,0.556202387,0.533949033,0.548621839,0.520287027,0.709971065,0.00759697,0.006659031,0.006629944,0.003722906,0.004808903,0.002093077
cemiyyet,27,0.839684944,0.556202387,0.786543448,0.621011288,0.690593212,0.563738904,0.026482821,0.005693197,0.030678988,0.010640144,0.023781061,0.009445906
cemiyyet,27,0.78601952,0.533949033,0.786543448,0.701634334,0.600254703,0.489858998,0.039758921,0.01174593,0.032596827,0.035392046,0.014271975,0.006771088
cemiyyet,28,0.738832932,0.603570782,0.710392415,0.64975464,0.497320526,0.737074249,0.006206036,0.007890224,0.005987883,0.00581789,0.016796827,0.004848242
cemiyyet,28,0.738832932,0.645317526,0.795824692,0.698214614,0.543527469,0.68351433,0.005670071,0.0101161,0.007199049,0.004971027,0.016674995,0.005643845
cemiyyet,28,0.603570782,0.645317526,0.651244749,0.541135921,0.539027535,0.555189742,0.007776976,0.009964943,0.011422157,0.005518913,0.00574398,0.006829977
cemiyyet,28,0.710392415,0.795824692,0.651244749,0.624720443,0.694710118,0.631243576,0.005773067,0.007386923,0.010171175,0.010288,0.005674124,0.004350901
cemiyyet,29,0.673189242,0.66453128,0.67241893,0.550075269,0.549938721,0.670734906,0.002869129,0.003160954,0.003047228,0.004057646,0.004078627,0.002398014
cemiyyet,29,0.673189242,0.821323742,0.839615772,0.736454249,0.693264816,0.724821569,0.003150225,0.005037785,0.00530529,0.004966974,0.00562191,0.005029917
cemiyyet,29,0.66453128,0.821323742,0.816783096,0.5885061,0.657640554,0.706597124,0.003026009,0.005867004,0.005428076,0.00712204,0.003228188,0.003863096
cemiyyet,29,0.67241893,0.839615772,0.816783096,0.734098979,0.686791651,0.716060713,0.003356218,0.005339146,0.005650997,0.005090952,0.00596714,0.003725052
cemiyyet,30,0.838480761,0.879066551,0.835053985,0.52863272,0.576089526,0.51844071,0.023414135,0.024101973,0.022186041,0.005470037,0.008135319,0.005096912
cemiyyet,30,0.838480761,0.83435134,0.825993701,0.710096967,0.550184496,0.546800056,0.02335906,0.024582863,0.029640913,0.016781092,0.006338835,0.007040977
cemiyyet,30,0.879066551,0.83435134,0.834020507,0.604736482,0.518462101,0.482081378,0.024961948,0.024060965,0.022382021,0.009994984,0.005115986,0.004391193
cemiyyet,30,0.835053985,0.825993701,0.834020507,0.677698592,0.595161695,0.538153398,0.024824142,0.025158167,0.023428917,0.025265932,0.027759075,0.007274866
cemiyyet,31,0.836641626,0.729144777,0.61426199,0.589166779,0.523758796,0.50240975,0.165736914,0.258210182,0.047951937,0.038335085,0.019377232,0.017613888
cemiyyet,31,0.836641626,0.726434893,0.61668112,0.719089883,0.543488287,0.507487967,0.155349016,0.176376104,0.040026903,0.08280015,0.021848917,0.015334129
cemiyyet,31,0.729144777,0.726434893,0.57889831,0.504348217,0.512678417,0.499312026,0.192984104,0.179847002,0.052013874,0.025220156,0.024427891,0.022175074
cemiyyet,31,0.61426199,0.61668112,0.57889831,0.709155115,0.693435691,0.539963826,0.051270008,0.039538383,0.057192802,0.019548893,0.018497944,0.006470203
cemiyyet,32,0.747262881,0.748538657,0.788212596,0.7226009,0.714556921,0.651305471,0.008351088,0.008928061,0.008871078,0.008471727,0.01241374,0.006696939
cemiyyet,32,0.747262881,0.781911061,0.715552213,0.588554456,0.641133063,0.690774971,0.014515877,0.015445948,0.010512114,0.019569874,0.030375957,0.014880657
cemiyyet,32,0.748538657,0.781911061,0.704047046,0.665073135,0.745997997,0.579001266,0.032651186,0.019483805,0.013728857,0.014737129,0.008392096,0.005719185
cemiyyet,32,0.788212596,0.715552213,0.704047046,0.617995569,0.698120047,0.717229335,0.007231951,0.011507034,0.0126791,0.017085791,0.008167028,0.00762701
cemiyyet,33,0.657372307,0.761631424,0.688928982,0.532773546,0.654102543,0.648426506,0.008872986,0.004627943,0.007260799,0.016764164,0.006079197,0.004606247
cemiyyet,33,0.657372307,0.705433826,0.703319973,0.71312822,0.687370187,0.591873029,0.008097649,0.01089716,0.009616137,0.011039972,0.006304026,0.004390717
cemiyyet,33,0.761631424,0.705433826,0.731232943,0.523118611,0.651748922,0.596913209,0.004497051,0.008368969,0.007297039,0.020376205,0.011754036,0.004764795
cemiyyet,33,0.688928982,0.703319973,0.731232943,0.70242163,0.67688557,0.689814498,0.011534214,0.012295008,0.009511948,0.01347518,0.008493185,0.012425184
cemiyyet,34,0.520016136,0.706748861,0.552937532,0.586391825,0.65141865,0.672459051,0.02614522,0.01019311,0.018055201,0.02838707,0.03834796,0.005078793
cemiyyet,34,0.520016136,0.553015302,0.699155655,0.557524005,0.539972602,0.524120824,0.015503883,0.020805836,0.037968159,0.017379999,0.014143229,0.013330221
cemiyyet,34,0.706748861,0.553015302,0.598499138,0.639237008,0.56128821,0.592934437,0.006501913,0.01918602,0.016194105,0.00671196,0.009125948,0.002496004
cemiyyet,34,0.552937532,0.699155655,0.598499138,0.740870449,0.600069568,0.52332809,0.00663805,0.023779631,0.008229971,0.019999027,0.008192062,0.005530834
cemiyyet,35,0.789088969,0.710074082,0.649301178,0.763857169,0.683969421,0.560559418,0.028172016,0.020334244,0.015109062,0.023594856,0.017304182,0.00921607
cemiyyet,35,0.789088969,0.710586092,0.653606142,0.739688608,0.715390213,0.535627745,0.031306982,0.019838333,0.015294313,0.024429083,0.027775049,0.008230209
cemiyyet,35,0.710074082,0.710586092,0.737643079,0.768370898,0.530775296,0.692527717,0.028223991,0.031077147,0.014143944,0.015748978,0.007663965,0.014047861
cemiyyet,35,0.649301178,0.653606142,0.737643079,0.611474094,0.659960103,0.546255502,0.025433064,0.028264999,0.019444942,0.010687828,0.010328054,0.005868673
cemiyyet,36,0.751260967,0.656939969,0.724527017,0.559369441,0.594200762,0.513724722,0.016766787,0.013669729,0.028026819,0.007419825,0.044282198,0.007746696
cemiyyet,36,0.751260967,0.713161181,0.762382457,0.752445997,0.648021864,0.614242694,0.01721406,0.009750128,0.017285824,0.015129805,0.018954039,0.007692099
cemiyyet,36,0.656939969,0.713161181,0.707590298,0.509406108,0.696281751,0.621774967,0.020923853,0.008342981,0.010627747,0.033214092,0.008786917,0.006677151
cemiyyet,36,0.724527017,0.762382457,0.707590298,0.70938172,0.704719519,0.636890548,0.014749289,0.008974791,0.006848812,0.006361961,0.011685133,0.004595995
cemiyyet,37,0.689652437,0.744798151,0.737014713,0.725147686,0.52049437,0.701131142,0.004503965,0.007281065,0.006606817,0.008688211,0.018296003,0.004226923
cemiyyet,37,0.689652437,0.661972442,0.662788299,0.588543303,0.614403531,0.709056161,0.005237103,0.005513906,0.003603935,0.006781816,0.006123066,0.005770206
cemiyyet,37,0.744798151,0.661972442,0.754230377,0.727067929,0.584623377,0.667296766,0.005568981,0.003804922,0.005326271,0.004974127,0.007467985,0.003269196
cemiyyet,37,0.737014713,0.662788299,0.754230377,0.728344667,0.686573994,0.661318659,0.004633188,0.003360748,0.004783154,0.006054878,0.004004002,0.003748894
cemiyyet,38,0.712089144,0.828111057,0.634504695,0.519162911,0.57431244,0.707361082,0.002382755,0.002171278,0.002607107,0.006546974,0.00677371,0.003044844
cemiyyet,38,0.712089144,0.709905729,0.699660945,0.663896471,0.552978495,0.675955173,0.004500866,0.003449202,0.007324934,0.008119106,0.013602018,0.004748106
cemiyyet,38,0.828111057,0.709905729,0.625211449,0.532082205,0.537298813,0.58367052,0.003311157,0.004034996,0.004357815,0.006180048,0.004135847,0.00326705
cemiyyet,38,0.634504695,0.699660945,0.625211449,0.638584124,0.728948528,0.697977395,0.005414009,0.003744841,0.003319979,0.006196976,0.006478071,0.003612995
cemiyyet,39,0.766206609,0.744341585,0.66189966,0.751757761,0.737863458,0.738933018,0.005997896,0.004809856,0.003254175,0.005372763,0.005786896,0.008650064
cemiyyet,39,0.766206609,0.730192041,0.628684379,0.655656589,0.711034031,0.704572161,0.006695986,0.005612135,0.004353046,0.004248857,0.007502794,0.006536961
cemiyyet,39,0.744341585,0.730192041,0.709559499,0.521083385,0.65543895,0.743018826,0.005873919,0.004992962,0.003711939,0.012252808,0.008483171,0.005757093
cemiyyet,39,0.66189966,0.628684379,0.709559499,0.611585245,0.536900102,0.616947017,0.00485301,0.004194736,0.00417304,0.004835844,0.004571915,0.004951
cemiyyet,40,0.738450234,0.809663962,0.787892243,0.583445009,0.555846118,0.50965397,0.012069941,0.016407967,0.015251875,0.006548166,0.004770994,0.003461838
cemiyyet,40,0.738450234,0.738529668,0.764699802,0.742978293,0.674184107,0.588129229,0.010843992,0.010558844,0.010984898,0.008547783,0.006729841,0.004015684
cemiyyet,40,0.809663962,0.738529668,0.798204163,0.696946678,0.648562347,0.549309018,0.016207218,0.011437178,0.013959169,0.017254829,0.008579254,0.004462004
cemiyyet,40,0.787892243,0.764699802,0.798204163,0.644724667,0.599140404,0.583997162,0.015265226,0.011964798,0.013591051,0.007111073,0.006019115,0.004691124
cemiyyet,41,0.781032549,0.783258619,0.821775744,0.719797304,0.57995384,0.637361552,0.005980015,0.005797148,0.006411076,0.006821871,0.009742975,0.003906965
cemiyyet,41,0.781032549,0.755198154,0.796269271,0.718135335,0.573924166,0.582378446,0.007474184,0.005785942,0.007186174,0.006746292,0.008178949,0.00899291
cemiyyet,41,0.783258619,0.755198154,0.78302601,0.72449731,0.662611728,0.600910089,0.006925106,0.007683039,0.006428957,0.004088879,0.007013798,0.002779007
cemiyyet,41,0.821775744,0.796269271,0.78302601,0.627672243,0.704236235,0.718051287,0.006739855,0.006392956,0.00658679,0.003085136,0.004735947,0.004413128
cemiyyet,42,0.717739932,0.797812229,0.727313872,0.604860517,0.570627278,0.697383969,0.004903316,0.004273891,0.005021811,0.00632906,0.007263899,0.003473997
cemiyyet,42,0.717739932,0.688750552,0.7352478,0.663789216,0.697449108,0.744959983,0.007420063,0.007043123,0.00742197,0.00421977,0.006792784,0.006373882
cemiyyet,42,0.797812229,0.688750552,0.720526707,0.652769217,0.69686913,0.681537551,0.005944014,0.004361868,0.004008055,0.0045681,0.004230976,0.004379272
cemiyyet,42,0.727313872,0.7352478,0.720526707,0.587515719,0.563462237,0.724230491,0.003967047,0.00472188,0.003876925,0.005968094,0.007330894,0.003813028
cemiyyet,43,0.679518611,0.725285294,0.665459207,0.759863905,0.636531476,0.586734809,0.008431911,0.011756182,0.01928997,0.015078068,0.008041143,0.00622797
cemiyyet,43,0.679518611,0.775643037,0.584284635,0.520505318,0.727587032,0.627060686,0.008804798,0.009270906,0.011622906,0.029778004,0.005734921,0.004526854
cemiyyet,43,0.725285294,0.775643037,0.607272616,0.737555538,0.723417009,0.629538919,0.010879993,0.008525133,0.013695002,0.00829196,0.009830952,0.005541086
