name,num,s1,s2,s3,r1,r2,r3,t1,t2,t3,t4,t5,t6
cemiyyet,34,0.57,0.74,0.73,0.7,0.66,0.67,0.008885145,0.004290104,0.007113934,0.003754139,0.007065058,0.004875898
cemiyyet,34,0.57,0.73,0.73,0.57,0.63,0.58,0.008804083,0.00945282,0.022741079,0.008526087,0.013516903,0.01052022
cemiyyet,34,0.74,0.73,0.64,0.76,0.57,0.63,0.004011154,0.00977993,0.007392168,0.004443884,0.011857271,0.002516985
cemiyyet,34,0.73,0.73,0.64,0.76,0.77,0.6,0.006012917,0.023380995,0.007241964,0.014966965,0.020305157,0.005601168
cemiyyet,35,0.81,0.74,0.68,0.6,0.61,0.57,0.025256157,0.016855955,0.012736082,0.007177353,0.00722909,0.006456614
cemiyyet,35,0.81,0.74,0.79,0.64,0.63,0.58,0.025398016,0.017807961,0.013586044,0.010826111,0.011701107,0.00689888
cemiyyet,35,0.74,0.74,0.76,0.7,0.67,0.55,0.017323017,0.018853903,0.012365103,0.008697748,0.021692753,0.00397706
cemiyyet,35,0.68,0.79,0.76,0.75,0.65,0.62,0.014080048,0.016376972,0.019917011,0.012715101,0.004839897,0.0041821
cemiyyet,36,0.85,0.79,0.83,0.6,0.6,0.63,0.009198189,0.005928993,0.008812666,0.00420928,0.003877878,0.004280806
cemiyyet,36,0.85,0.83,0.86,0.75,0.65,0.73,0.010087252,0.005451918,0.008105993,0.008579016,0.00366807,0.004881859
cemiyyet,36,0.79,0.83,0.82,0.73,0.74,0.72,0.005900145,0.005414009,0.005347967,0.003402948,0.004798889,0.004055023
cemiyyet,36,0.83,0.86,0.82,0.69,0.66,0.61,0.008738995,0.007588863,0.00537324,0.011944056,0.010276079,0.003176928
cemiyyet,37,0.81,0.85,0.84,0.79,0.78,0.73,0.002863884,0.003965139,0.004159927,0.003913879,0.003974199,0.003134966
cemiyyet,37,0.81,0.8,0.8,0.62,0.64,0.72,0.00283289,0.002851009,0.002845049,0.003912926,0.003276825,0.002824783
cemiyyet,37,0.85,0.8,0.85,0.75,0.64,0.75,0.004189968,0.002749205,0.004313707,0.004168987,0.005542755,0.00355792
cemiyyet,37,0.84,0.8,0.85,0.65,0.77,0.72,0.004114866,0.002995014,0.004743338,0.006525993,0.004934072,0.005466938
cemiyyet,38,0.83,0.9,0.78,0.63,0.58,0.62,0.002193928,0.001847029,0.002250195,0.002790928,0.003866911,0.002435923
cemiyyet,38,0.83,0.83,0.82,0.61,0.61,0.72,0.002089977,0.002121925,0.003083229,0.004202127,0.004212856,0.002579927
cemiyyet,38,0.9,0.83,0.78,0.64,0.6,0.67,0.002018213,0.002028942,0.002294779,0.00267601,0.003039122,0.002166033
cemiyyet,38,0.78,0.82,0.78,0.7,0.7,0.69,0.002273083,0.003325939,0.002328157,0.002851248,0.004643679,0.004928112
cemiyyet,39,0.86,0.85,0.7,0.88,0.76,0.77,0.005037069,0.003862858,0.00289917,0.004600763,0.004853964,0.004839897
cemiyyet,39,0.86,0.84,0.67,0.71,0.74,0.73,0.005110025,0.004115105,0.003111839,0.003949642,0.004612923,0.004210949
cemiyyet,39,0.85,0.84,0.74,0.66,0.72,0.67,0.00398016,0.004568815,0.002673864,0.00463891,0.00285387,0.002226114
cemiyyet,39,0.7,0.67,0.74,0.78,0.57,0.72,0.002978086,0.002990961,0.002593994,0.002760887,0.00422287,0.002031088
cemiyyet,40,0.84,0.89,0.87,0.75,0.75,0.62,0.010347843,0.014720917,0.013722897,0.018102884,0.011198044,0.005715132
cemiyyet,40,0.84,0.84,0.86,0.65,0.68,0.68,0.011386156,0.010584116,0.010180235,0.015896797,0.004545212,0.004989147
cemiyyet,40,0.89,0.84,0.88,0.72,0.58,0.6,0.015450716,0.011113882,0.013922215,0.008911133,0.004205942,0.004796267
